RC03-7;In computer technology;În tehnologia informatică;ro;;
RC04-0;In communication technology;În tehnologia comunicaţiilor;ro;;
RC05-3;In information technology;În tehnologia informaţiei;ro;;
RC06-6;In automation technology;În tehnologia automatizării;ro;;
RC07-9;In fuel technology;În tehnologia combustibililor;ro;;
RC08-2;In nuclear technology;În tehnologia nucleară;ro;;
RD01-2;In mathematics;În matematică;ro;;
RD02-5;In natural sciences;În ştiinţe naturale;ro;;
RD03-8;In biology;În biologie;ro;;
RD04-1;In chemistry;În chimie;ro;;
RD05-4;In physics;În fizică;ro;;
RD06-7;In earth sciences;În ştiinţele pământului;ro;;
RD07-0;In social sciences;În ştiinţe sociale;ro;;
RD08-3;In behavioural sciences;În ştiinţe comportamentale;ro;;
RD09-6;In applied sciences;În ştiinţe aplicate;ro;;
RD10-9;In health sciences;În ştiinţe medicale;ro;;
RD11-2;For interdisciplinary fields;Pentru domenii interdisciplinare;ro;;
SA01-0;For banking;Pentru activităţi bancare;ro;;
SA02-3;For foreign exchange;Pentru schimburi valutare;ro;;
SA03-6;For loan;Pentru împrumuturi;ro;;
SA04-9;For credit;Pentru credite;ro;;
SB01-1;For insurance;Pentru asigurare;ro;;
SB02-3;For reinsurance;Pentru reasigurare;ro;;
SC01-2;For pension;Pentru pensii;ro;;
TA01-2;For books;De cărţi;ro;;
TA02-5;For address books;De agende telefonice;ro;;
TA03-8;For exercise books;De caiete de exerciţii;ro;;
TA04-1;For diaries;De agende;ro;;
TA05-4;For personal organisers;De organizatoare personale;ro;;
TA06-7;For notebooks;De carneţele;ro;;
TA07-0;For booklets;De broşuri;ro;;
TA08-3;For memorandum pads;De blocnotesuri;ro;;
TA09-6;For letter pads;De blocuri de hârtie pentru scrisori;ro;;
TA10-9;For blotting pads;De suporturi de hârtie pentru birou;ro;;
TA11-2;For trade-advertising material;De materiale publicitare comerciale;ro;;
TA12-5;For commercial catalogues;De cataloage comerciale;ro;;
TA13-8;For registers;De registre;ro;;
TA14-1;For account books;De registre contabile;ro;;
TA15-4;For order books;De carnete de formulare de comandă;ro;;
TA16-7;For receipt books;De chitanţiere;ro;;
TA17-0;For stationery;De articole de papetărie;ro;;
TA18-3;For envelopes;De plicuri;ro;;
TA19-6;For notepaper;De hârtie de scrisori;ro;;
TA20-9;For interleaved carbon sets;De formulare cu indigo;ro;;
TA21-2;For albums for samples or collections;De albume pentru mostre sau pentru colecţii;ro;;
TA22-5;For binders folders or file covers;De clasoare, dosare sau coperţi de dosare;ro;;
TA23-8;For business cards;De cărţi de vizită;ro;;
TA24-1;For security printed matter;De documente nefalsificabile;ro;;
TA25-4;For permits;De permise;ro;;
TA26-7;For stock certificates;De acţiuni;ro;;
TA27-0;For cheque forms;De carnete de cec;ro;;
TA28-3;For new stamps;De timbre noi;ro;;
TA29-6;For stamp-impressed paper;De hârtie timbrată;ro;;
TA30-9;For luncheon vouchers;De bonuri de masă;ro;;
TA31-2;For forms;De formulare;ro;;
TA32-5;For manifold business forms;De formulare comerciale autocopiante;ro;;
TA33-8;For continuous forms;De formulare continue;ro;;
TA34-1;For tickets;De bilete;ro;;
TA35-4;For entrance tickets;De bilete de intrare;ro;;
TA36-7;For transport tickets;De bilete de transport;ro;;
TA37-0;For tickets with magnetic strips;De bilete cu bandă magnetică;ro;;
TA38-3;For calendars;De calendare;ro;;
TA39-6;For timetables;De orare;ro;;
TA40-9;For newspaper;De ziare;ro;;
TA41-2;For posters;De afişe;ro;;
TA42-5;For industrial flexography;De flexografie industrială;ro;;
TA43-8;For industrial rotogravure;De rotogravură industrială;ro;;
TA44-1;For industrial screen;De serigrafie industrială;ro;;
TA45-4;For industrial offset;Prin offset industrial;ro;;
TA46-7;For industrial thermal transfer;Prin transfer termic industrial;ro;;
TA47-0;Of Braille books;De cărţi în Braille;ro;;
TA48-3;Of paperboard;De carton;ro;;
UA01-3;Food products;Produse alimentare;ro;;
UA02-6;Beverages;Băuturi;ro;;
UB01-4;Furniture;Mobilă;ro;;
UB02-7;Clothing;Îmbrăcăminte;ro;;
UB03-0;Construction materials;Materiale de construcţii;ro;;
UB04-3;Printed matter;Imprimate;ro;;
UB05-6;Office items;Articole de birotică;ro;;
UB06-9;Horticultural products;Produse horticole;ro;;
UB07-2;Medical products;Produse medicale;ro;;
UB08-5;Surplus inventory;Stocuri suplimentare;ro;;
AA01-1;Metal;Metal;ru;;
AA02-4;Aluminium;Aluminium;ru;;
AA03-7;Bronze;Bronze;ru;;
AA04-0;Copper;Copper;ru;;
AA05-3;Iron;Iron;ru;;
AA06-6;Lead;Lead;ru;;
AA07-9;Nickel;Nickel;ru;;
AA08-2;Tin;Tin;ru;;
AA09-5;Zinc;Zinc;ru;;
AA10-8;Alloy;Alloy;ru;;
AA11-1;Steel;Steel;ru;;
AA12-4;Carbon-steel;Carbon-steel;ru;;
AA13-7;Vanadium;Vanadium;ru;;
AA14-0;Chromium;Chromium;ru;;
AA15-3;Manganese;Manganese;ru;;
AA16-6;Cobalt;Cobalt;ru;;
AA17-9;Yttrium;Yttrium;ru;;
AA18-2;Zirconium;Zirconium;ru;;
AA19-5;Molybdenum;Molybdenum;ru;;
AA20-8;Technetium;Technetium;ru;;
AA21-1;Ruthenium;Ruthenium;ru;;
AA22-4;Rhodium;Rhodium;ru;;
AA23-7;Cadmium;Cadmium;ru;;
AA24-0;Lutetium;Lutetium;ru;;
AA25-3;Hafnium;Hafnium;ru;;
AA26-6;Tantalum;Tantalum;ru;;
AA27-9;Tungsten;Tungsten;ru;;
AA28-2;Iridium;Iridium;ru;;
AA29-5;Gallium;Gallium;ru;;
AA30-8;Indium;Indium;ru;;
AA31-1;Thallium;Thallium;ru;;
AA32-4;Barium;Barium;ru;;
AA33-7;Caesium;Caesium;ru;;
AA34-0;Strontium;Strontium;ru;;
AA35-3;Rubidium;Rubidium;ru;;
AA36-6;Calcium;Calcium;ru;;
AA37-9;Potassium;Potassium;ru;;
AA38-2;Sodium;Sodium;ru;;
AA39-5;Lithium;Lithium;ru;;
AA40-8;Niobium;Niobium;ru;;
AA41-1;Osmium;Osmium;ru;;
AA42-4;Rhenium;Rhenium;ru;;
AA43-7;Palladium;Palladium;ru;;
AA44-0;Brass;Brass;ru;;
AA45-3;Gold;Gold;ru;;
AA46-6;Silver;Silver;ru;;
AA47-9;Platinum;Platinum;ru;;
AA48-2;Magnesium;Magnesium;ru;;
AB02-5;Ceramic;Ceramic;ru;;
AB03-8;Porcelain or china ceramic;Porcelain or china ceramic;ru;;
AB06-7;Plastic;Plastic;ru;;
AB07-0;Polyester;Polyester;ru;;
AB08-3;Polyethene (Polyethylene);Polyethene (Polyethylene);ru;;
AB09-6;Polystyrene;Polystyrene;ru;;
AB11-2;PVC;PVC;ru;;
AB12-5;Rubber;Rubber;ru;;
AB13-8;Wooden;Wooden;ru;;
AB14-1;Coniferous wood;Coniferous wood;ru;;
AB15-4;Tropical wood;Tropical wood;ru;;
AB16-7;Bamboo;Bamboo;ru;;
AB17-0;Cork;Cork;ru;;
AB18-3;Paper;Paper;ru;;
AB19-6;Leather;Leather;ru;;
AB20-9;Fibreglass;Fibreglass;ru;;
AB21-2;Glass;Glass;ru;;
AB22-5;Glass inners;Glass inners;ru;;
AB23-8;Glass parts;Glass parts;ru;;
AB24-1;Textile;Textile;ru;;
AB25-4;Synthetic;Synthetic;ru;;
AB26-7;Timber;Timber;ru;;
AB27-0;Stone;Stone;ru;;
AB28-3;Marble;Marble;ru;;
AB29-6;Precious stones;Precious stones;ru;;
AB30-9;Wool;Wool;ru;;
AB31-2;Silk;Silk;ru;;
AB32-5;Linen;Linen;ru;;
AB33-8;Cotton;Cotton;ru;;
AB34-1;Terrazzo;Terrazzo;ru;;
AB35-4;Granite;Granite;ru;;
AB36-7;Slate;Slate;ru;;
AB37-0;Carbon;Carbon;ru;;
BA01-2;Live;Live;ru;;
BA02-5;Natural;Natural;ru;;
BA03-8;Artificial;Artificial;ru;;
BA04-1;Fresh;Fresh;ru;;
BA05-4;Cold;Cold;ru;;
BA06-7;Hot;Hot;ru;;
BA07-0;Liquid;Liquid;ru;;
BA08-3;Solid;Solid;ru;;
BA09-6;Gas;Gas;ru;;
BA10-9;Crude;Crude;ru;;
BA11-2;Dry;Dry;ru;;
BA12-5;Hard;Hard;ru;;
BA13-8;Soft;Soft;ru;;
BA14-1;Dust/powder;Dust/powder;ru;;
BA15-4;Residues;Residues;ru;;
BA16-7;Flakes;Flakes;ru;;
BA17-0;Bars;Bars;ru;;
BA18-3;Ash;Ash;ru;;
BA19-6;Granules;Granules;ru;;
BA20-9;Ingots;Ingots;ru;;
BA22-5;Rods;Rods;ru;;
BA23-8;Unwrought;Unwrought;ru;;
BA24-1;Frozen;Frozen;ru;;
BA25-4;Deep-frozen;Deep-frozen;ru;;
BA26-7;Folded;Folded;ru;;
BA27-0;Forged;Forged;ru;;
BA28-3;Freeze-dried;Freeze-dried;ru;;
BA29-6;Flat-rolled;Flat-rolled;ru;;
BA30-9;Dried;Dried;ru;;
BA31-2;Grated;Grated;ru;;
BA32-5;Concentrated;Concentrated;ru;;
BA33-8;Chilled;Chilled;ru;;
BA34-1;Coated;Coated;ru;;
BA35-4;Galvanised;Galvanised;ru;;
BA36-7;Granulated;Granulated;ru;;
BA37-0;Hot-rolled;Hot-rolled;ru;;
BA38-3;Vitrified;Vitrified;ru;;
BA39-6;Laminated;Laminated;ru;;
BA40-9;Liquefied;Liquefied;ru;;
BA41-2;Vulcanised;Vulcanised;ru;;
BA42-5;Welded;Welded;ru;;
BA43-8;Prepared;Prepared;ru;;
BA44-1;Pulverised;Pulverised;ru;;
BA45-4;Refined;Refined;ru;;
BA46-7;Remelted;Remelted;ru;;
BA47-0;Untreated;Untreated;ru;;
BA48-3;Treated;Treated;ru;;
BA49-6;Unliquefied;Unliquefied;ru;;
BA50-9;Unrefined;Unrefined;ru;;
BA51-2;Semi-finished;Semi-finished;ru;;
BA52-5;Processed;Processed;ru;;
BA53-8;Semi-manufactured;Semi-manufactured;ru;;
BA54-1;Solution;Solution;ru;;
BB01-3;Non-tubular;Non-tubular;ru;;
BB02-6;Tubular;Tubular;ru;;
BB03-9;Round;Round;ru;;
BB04-2;Rectangular;Rectangular;ru;;
BB05-5;Square;Square;ru;;
BB06-8;Triangle;Triangle;ru;;
BB07-1;Trapezoid;Trapezoid;ru;;
BC01-4;With metal frames;With metal frames;ru;;
BC02-7;With plastic frames;With plastic frames;ru;;
BC03-0;With wooden frames;With wooden frames;ru;;
BC04-3;Clad with gold;Clad with gold;ru;;
BC05-6;Clad with platinum;Clad with platinum;ru;;
BC06-9;Clad with silver;Clad with silver;ru;;
BC07-2;Steel-framed;Steel-framed;ru;;
BC08-5;Veneer;Veneer;ru;;
BC09-8;Non-cast;Non-cast;ru;;
BC10-1;Upholstered;Upholstered;ru;;
BC11-4;Printed;Printed;ru;;
BC12-7;Coloured;Coloured;ru;;
BC13-0;Impregnated;Impregnated;ru;;
BC14-3;Prefabricated;Prefabricated;ru;;
BC15-6;Plastic coated;Plastic coated;ru;;
BC16-9;In bags;In bags;ru;;
BC17-2;In blocks;In blocks;ru;;
BC18-5;In boards;In boards;ru;;
BC19-8;In brine;In brine;ru;;
BC20-1;In bulk;In bulk;ru;;
BC21-4;In cartons;In cartons;ru;;
BC22-7;In cartridges;In cartridges;ru;;
BC23-0;In cuts;In cuts;ru;;
BC24-3;In joints;In joints;ru;;
BC25-6;In lots;In lots;ru;;
BC26-9;In oil;In oil;ru;;
BC27-2;In packets;In packets;ru;;
BC28-5;In pouches;In pouches;ru;;
BC29-8;In reams;In reams;ru;;
BC30-1;In rods;In rods;ru;;
BC31-4;In rolls;In rolls;ru;;
BC32-7;In sachets;In sachets;ru;;
BC33-0;In sacks;In sacks;ru;;
BC34-3;In sheets;In sheets;ru;;
BC35-6;In slices;In slices;ru;;
BC36-9;In solution;In solution;ru;;
BC37-2;In strips;In strips;ru;;
BC38-5;In water;In water;ru;;
BC39-8;Flavoured;Flavoured;ru;;
BC40-1;Moulded glass;Moulded glass;ru;;
BC41-4;Canned/tinned;Canned/tinned;ru;;
BC42-7;Bottled;Bottled;ru;;
BC43-0;Vacuum-packed;Vacuum-packed;ru;;
BC44-3;Parboiled;Parboiled;ru;;
BC45-6;Recycled;Recycled;ru;;
BC46-9;Sterilised;Sterilised;ru;;
BC48-5;Toughened;Toughened;ru;;
CA01-3;Waterproof;Waterproof;ru;;
CA02-6;Windproof;Windproof;ru;;
CA03-9;Bullet-proof;Bullet-proof;ru;;
CA04-2;Fireproof/flameproof;Fireproof/flameproof;ru;;
CA05-5;Stainless;Stainless;ru;;
CA06-8;Expandable;Expandable;ru;;
CA07-1;Insulated;Insulated;ru;;
CA08-4;Non-insulated;Non-insulated;ru;;
CA09-7;Refractory;Refractory;ru;;
CA10-0;Non-refractory;Non-refractory;ru;;
CA11-3;Reinforced;Reinforced;ru;;
CA12-6;Wired;Wired;ru;;
CA13-9;Oil-absorbent;Oil-absorbent;ru;;
CA14-2;Self-adhesive;Self-adhesive;ru;;
CA15-5;Ductile;Ductile;ru;;
CA16-8;Magnetic;Magnetic;ru;;
CA17-1;Environmentally friendly;Environmentally friendly;ru;;
CA18-4;GMO free;GMO free;ru;;
CA19-7;Hormone free;Hormone free;ru;;
CA20-0;Pesticide free;Pesticide free;ru;;
CA21-3;Asbestos free;Asbestos free;ru;;
CA22-6;CFC free;CFC free;ru;;
CA23-9;Ozone free;Ozone free;ru;;
CA24-2;PVC free;PVC free;ru;;
CA25-5;Hybrid;Hybrid;ru;;
CA26-8;Hydrocarbon free;Hydrocarbon free;ru;;
CA27-1;NOx free;NOx free;ru;;
CA28-4;CO free;CO free;ru;;
CA29-7;CO2 free;CO2 free;ru;;
CA30-0;Sulphur free;Sulphur free;ru;;
CA31-3;Euro 0 (fuel);Euro 0 (fuel);ru;;
CA32-6;Euro 1 (fuel);Euro 1 (fuel);ru;;
CA33-9;Euro 2 (fuel);Euro 2 (fuel);ru;;
CA34-2;Euro 3 (fuel);Euro 3 (fuel);ru;;
CA35-5;Euro 4 (fuel);Euro 4 (fuel);ru;;
CA36-8;Euro 5 (fuel);Euro 5 (fuel);ru;;
CA37-1;Articulated;Articulated;ru;;
CA38-4;Long-life;Long-life;ru;;
CA39-7;Lightweight;Lightweight;ru;;
CA40-0;Seagoing;Seagoing;ru;;
CA41-3;Semi-submersible;Semi-submersible;ru;;
CA42-6;Submersible;Submersible;ru;;
CA43-9;Digital;Digital;ru;;
CA44-2;Portable;Portable;ru;;
CA45-5;High resolution;High resolution;ru;;
CA46-8;High-performance;High-performance;ru;;
CA47-1;Multitasking;Multitasking;ru;;
CA48-4;Multi-user;Multi-user;ru;;
CA49-7;Upgradeable;Upgradeable;ru;;
CA50-0;Disposable;Disposable;ru;;
CA51-3;Rechargeable;Rechargeable;ru;;
CA52-6;Fire resistant/flame resistant;Fire resistant/flame resistant;ru;;
CA53-9;Fire retardant;Fire retardant;ru;;
CA54-2;Heat-resistant;Heat-resistant;ru;;
CA55-5;Sterile;Sterile;ru;;
CA56-8;Non-sterile;Non-sterile;ru;;
CA57-1;Ecolabel;Ecolabel;ru;;
CA58-4;Colorants free;Colorants free;ru;;
CA59-7;Preservatives free;Preservatives free;ru;;
CA60-0;Tridimensional;Tridimensional;ru;;
CA61-3;Removable;Removable;ru;;
CA62-6;Organic;Organic;ru;;
CA63-9;Cultivated;Cultivated;ru;;
CA64-2;Wild;Wild;ru;;
CA65-5;Farmed;Farmed;ru;;
CA66-8;Single-use;Single-use;ru;;
CA67-1;Reusable;Reusable;ru;;
CA68-4;Armoured;Armoured;ru;;
CA69-7;Ergonomic;Ergonomic;ru;;
CB01-4;Electrically heated;Electrically heated;ru;;
CB02-7;Remote-controlled;Remote-controlled;ru;;
CB03-0;High pressure;High pressure;ru;;
CB04-3;High-voltage;High-voltage;ru;;
CB05-6;Low pressure;Low pressure;ru;;
CB06-9;Low-voltage;Low-voltage;ru;;
CB07-2;Medium pressure;Medium pressure;ru;;
CB08-5;4-wheel-drive;4-wheel-drive;ru;;
CB09-8;Diesel-powered;Diesel-powered;ru;;
CB10-1;Electrically powered;Electrically powered;ru;;
CB11-4;Hydro-electric power;Hydro-electric power;ru;;
CB12-7;Nuclear powered;Nuclear powered;ru;;
CB13-0;Solar powered;Solar powered;ru;;
CB14-3;Petrol-engined;Petrol-engined;ru;;
CB15-6;Mechanical;Mechanical;ru;;
CB16-9;Mechanical and electrical;Mechanical and electrical;ru;;
CB17-2;Self-drive;Self-drive;ru;;
CB18-5;Automatic;Automatic;ru;;
CB19-8;Computerised;Computerised;ru;;
CB20-1;Computer-aided;Computer-aided;ru;;
CB21-4;Computer-based;Computer-based;ru;;
CB22-7;Computer-controlled;Computer-controlled;ru;;
CB23-0;Multiprocessing;Multiprocessing;ru;;
CB24-3;Synchronous;Synchronous;ru;;
CB25-6;Asynchronous;Asynchronous;ru;;
CB26-9;Handheld;Handheld;ru;;
CB27-2;Integrated;Integrated;ru;;
CB28-5;Fossil-fuel-fired;Fossil-fuel-fired;ru;;
CB29-8;Coal-fired;Coal-fired;ru;;
CB30-1;Gas-fired;Gas-fired;ru;;
CB31-4;Oil-fired;Oil-fired;ru;;
CB32-7;Wood-fired;Wood-fired;ru;;
CB33-0;1-phased;1-phased;ru;;
CB34-3;2-phased;2-phased;ru;;
CB35-6;3-phased;3-phased;ru;;
CB36-9;Instant;Instant;ru;;
CB37-2;Single-phase;Single-phase;ru;;
CB38-5;Stand-alone;Stand-alone;ru;;
CB39-8;Uninterruptible;Uninterruptible;ru;;
CB40-1;Interruptible;Interruptible;ru;;
CB41-4;Hybrid powered;Hybrid powered;ru;;
CB42-7;Battery powered;Battery powered;ru;;
CB43-0;Bio-diesel powered;Bio-diesel powered;ru;;
CB44-3;Hydrogen powered;Hydrogen powered;ru;;
CB45-6;Ethanol powered;Ethanol powered;ru;;
CB46-9;Kerosene powered;Kerosene powered;ru;;
CB47-2;Gas-powered;Gas-powered;ru;;
DA01-4;International;International;ru;;
DA02-7;National;National;ru;;
DA03-0;Public;Public;ru;;
DA04-3;Private;Private;ru;;
DA05-6;Second-hand;Second-hand;ru;;
DA06-9;Primary;Primary;ru;;
DA07-2;Secondary;Secondary;ru;;
DA08-5;Tertiary;Tertiary;ru;;
DA09-8;Real-time;Real-time;ru;;
DA10-1;Stage;Stage;ru;;
DA11-4;Secretarial;Secretarial;ru;;
DA12-7;Indoor;Indoor;ru;;
DA13-0;Outdoor;Outdoor;ru;;
DA14-3;Mobile;Mobile;ru;;
DA15-6;Domestic;Domestic;ru;;
DA16-9;Non-domestic;Non-domestic;ru;;
DA17-2;Turnkey project;Turnkey project;ru;;
DA18-5;Underground;Underground;ru;;
DA19-8;Underwater;Underwater;ru;;
DA20-1;On-site;On-site;ru;;
DA21-4;Above-ground;Above-ground;ru;;
DA22-7;All-purpose;All-purpose;ru;;
DA23-0;Special-purpose;Special-purpose;ru;;
DA24-3;And related articles;And related articles;ru;;
DA25-6;Standard;Standard;ru;;
DA26-9;Management;Management;ru;;
DA27-2;Administrative;Administrative;ru;;
DA28-5;Social service;Social service;ru;;
DA29-8;Social work;Social work;ru;;
DA30-1;Counselling;Counselling;ru;;
DA31-4;Daycare;Daycare;ru;;
DA32-7;Family-planning;Family-planning;ru;;
DA33-0;Rehabilitation;Rehabilitation;ru;;
DA34-3;Guidance;Guidance;ru;;
DA35-6;From workroom;From workroom;ru;;
DA36-9;Natural resource;Natural resource;ru;;
DA37-2;Recycling;Recycling;ru;;
DA38-5;Decontamination;Decontamination;ru;;
DA39-8;Pollution tracking;Pollution tracking;ru;;
DA40-1;Quality control;Quality control;ru;;
DA41-4;Treatment;Treatment;ru;;
DA42-7;Including installation;Including installation;ru;;
DA43-0;Multipurpose;Multipurpose;ru;;
DA44-3;Spare parts;Spare parts;ru;;
EA01-5;For babies;For babies;ru;;
EA02-8;For children;For children;ru;;
EA03-1;For teenager;For teenager;ru;;
EA04-4;For men;For men;ru;;
EA05-7;For elderly person;For elderly person;ru;;
EA06-0;For women;For women;ru;;
EA07-3;For pregnant women;For pregnant women;ru;;
EA08-6;For unemployed person;For unemployed person;ru;;
EA09-9;For homeless;For homeless;ru;;
EA10-2;For drug user;For drug user;ru;;
EA11-5;For pensioner;For pensioner;ru;;
EA12-8;For/Adapted for disabled person;For/Adapted for disabled person;ru;;
EA13-1;For/Adapted for physical disabled;For/Adapted for physical disabled;ru;;
EA14-4;For/Adapted for paralysed person;For/Adapted for paralysed person;ru;;
EA15-7;For/Adapted for paralysed on one side person;For/Adapted for paralysed on one side person;ru;;
EA16-0;For/Adapted for tetraplegic person;For/Adapted for tetraplegic person;ru;;
EA17-3;For/Adapted for paraplegic person;For/Adapted for paraplegic person;ru;;
EA18-6;For/Adapted for mute person;For/Adapted for mute person;ru;;
EA19-9;For/Adapted for hard of hearing person;For/Adapted for hard of hearing person;ru;;
EA20-2;For/Adapted for deaf-mute person;For/Adapted for deaf-mute person;ru;;
EA21-5;For/Adapted for visually impaired person;For/Adapted for visually impaired person;ru;;
EA22-8;For/Adapted for mentally disabled;For/Adapted for mentally disabled;ru;;
EA23-1;For passenger;For passenger;ru;;
EA24-4;For restricted-clientele;For restricted-clientele;ru;;
EA25-7;For prisoners;For prisoners;ru;;
EA26-0;For patient;For patient;ru;;
EA27-3;For non-emergency patient;For non-emergency patient;ru;;
EA28-6;For regular passenger;For regular passenger;ru;;
EA29-9;For human use;For human use;ru;;
EA30-2;For animal use;For animal use;ru;;
FA01-6;For educational use;For educational use;ru;;
FA02-9;For kindergarten use;For kindergarten use;ru;;
FA03-2;For school use;For school use;ru;;
FA04-5;For training purposes;For training purposes;ru;;
FB01-7;For military use;For military use;ru;;
FB02-0;For weapons and ammunition;For weapons and ammunition;ru;;
FB03-3;For the police force;For the police force;ru;;
FB04-6;For firefighting;For firefighting;ru;;
FB05-9;For prison use;For prison use;ru;;
FB06-2;For rescue;For rescue;ru;;
FB07-5;For emergency;For emergency;ru;;
FB08-8;For fire protection;For fire protection;ru;;
FB09-1;For security system;For security system;ru;;
FB10-4;For nuclear protection;For nuclear protection;ru;;
FB11-7;In case of radiation;In case of radiation;ru;;
FB12-0;For terrorist prevention;For terrorist prevention;ru;;
FB13-3;With military specifications;With military specifications;ru;;
FC01-8;For waste disposal;For waste disposal;ru;;
FC02-1;For waste material;For waste material;ru;;
FC03-4;For domestic waste;For domestic waste;ru;;
FD01-9;For spring;For spring;ru;;
FD02-2;For summer;For summer;ru;;
FD03-5;For fall;For fall;ru;;
FD04-8;For winter;For winter;ru;;
FD05-1;For all seasons;For all seasons;ru;;
FE01-0;For packing goods;For packing goods;ru;;
FE02-3;For parcels;For parcels;ru;;
FE03-6;For post-office use;For post-office use;ru;;
FF01-1;For cleaning;For cleaning;ru;;
FF02-4;For day homes;For day homes;ru;;
FG01-2;For access;For access;ru;;
FG02-5;For exhibition use;For exhibition use;ru;;
FG03-8;For graphic purposes;For graphic purposes;ru;;
FG04-1;For heating;For heating;ru;;
FG05-4;For industrial use;For industrial use;ru;;
FG06-7;For printing;For printing;ru;;
FG07-0;For naval use;For naval use;ru;;
FG08-3;For office use;For office use;ru;;
FG09-6;For indoor use;For indoor use;ru;;
FG10-9;For outdoor use;For outdoor use;ru;;
FG11-2;For scientific purposes;For scientific purposes;ru;;
FG12-5;For storage purposes;For storage purposes;ru;;
FG13-8;For survival;For survival;ru;;
FG14-1;For technical uses;For technical uses;ru;;
FG15-4;For test purposes;For test purposes;ru;;
FG16-7;For urban use;For urban use;ru;;
FG17-0;For use in agriculture;For use in agriculture;ru;;
FG18-3;For use in horticulture;For use in horticulture;ru;;
FG19-6;For camping;For camping;ru;;
FG20-9;For kitchen use;For kitchen use;ru;;
FG21-2;For subsea use;For subsea use;ru;;
FG22-5;For cosmetics;For cosmetics;ru;;
FG23-8;For tourism;For tourism;ru;;
FG24-1;For use in artistic performances;For use in artistic performances;ru;;
FG25-4;For buildings or goods of particular historical or architectural interest;For buildings or goods of particular historical or architectural interest;ru;;
GA01-7;Specific weight required;Specific weight required;ru;;
GA02-0;Gross vehicle weight limited;Gross vehicle weight limited;ru;;
GA03-3;Specific tonnes per annum required;Specific tonnes per annum required;ru;;
GA04-6;Specific kg per annum required;Specific kg per annum required;ru;;
GA05-9;Specific height required;Specific height required;ru;;
GA06-2;Specific width required;Specific width required;ru;;
GA07-5;Specific thickness required;Specific thickness required;ru;;
GA08-8;Specific length required;Specific length required;ru;;
GA09-1;Specific diameter required;Specific diameter required;ru;;
GA10-4;Specific volume required;Specific volume required;ru;;
GA11-7;Specific litres per annum required;Specific litres per annum required;ru;;
GA12-0;Specific size required;Specific size required;ru;;
GA13-3;Specific unit size required;Specific unit size required;ru;;
GA14-6;Specific capacity required;Specific capacity required;ru;;
GA15-9;Specific circumference required;Specific circumference required;ru;;
GA16-2;Specific depth required;Specific depth required;ru;;
GA17-5;Specific kWh per annum required;Specific kWh per annum required;ru;;
GA18-8;Specific MWh per annum required;Specific MWh per annum required;ru;;
GA19-1;Per annum (pa);Per annum (pa);ru;;
GA20-4;Specific power;Specific power;ru;;
GA21-7;Specific pressure;Specific pressure;ru;;
GA22-0;Specific voltage required;Specific voltage required;ru;;
GA32-0;Specific degrees Celsius required;Specific degrees Celsius required;ru;;
GA33-3;Specific degrees Fahrenheit required;Specific degrees Fahrenheit required;ru;;
GB01-8;Daily;Daily;ru;;
GB02-1;Weekly;Weekly;ru;;
GB03-4;Monthly;Monthly;ru;;
GB04-7;Annually;Annually;ru;;
GC01-9;Not exceeding;Not exceeding;ru;;
GC02-2;In excess of;In excess of;ru;;
GC03-5;A maximum of;A maximum of;ru;;
GC04-8;A minimum of;A minimum of;ru;;
GC05-1;Phase:;Phase:;ru;;
GC06-4;Rating:;Rating:;ru;;
GC07-7;Reference:;Reference:;ru;;
GC08-0;Response time;Response time;ru;;
GC09-3;Rooms:;Rooms:;ru;;
GC10-6;Scale of work:;Scale of work:;ru;;
GC11-9;Specifications:;Specifications:;ru;;
GC12-2;Subsidiary lot:;Subsidiary lot:;ru;;
GC13-5;Type:;Type:;ru;;
GC14-8;Type of architecture:;Type of architecture:;ru;;
GC15-1;Type of protocol:;Type of protocol:;ru;;
GC16-4;Type of standard:;Type of standard:;ru;;
GC17-7;Dwellings:;Dwellings:;ru;;
GC18-0;Lots:;Lots:;ru;;
GC19-3;Lot No;Lot No;ru;;
GC20-6;Main lot:;Main lot:;ru;;
GC21-9;Area:;Area:;ru;;
GC22-2;Commissioning in;Commissioning in;ru;;
GC23-5;Lengthening;Lengthening;ru;;
GC24-8;Whole;Whole;ru;;
GC25-1;Number:;Number:;ru;;
GC26-4;Number of channels:;Number of channels:;ru;;
GC27-7;Number of items:;Number of items:;ru;;
GC28-0;Number of phases:;Number of phases:;ru;;
GC29-3;Number of seats:;Number of seats:;ru;;
GC30-6;Number of sets:;Number of sets:;ru;;
GC31-9;Number of units:;Number of units:;ru;;
GC32-2;Number of users:;Number of users:;ru;;
GC33-5;Number of sheets:;Number of sheets:;ru;;
GC34-8;Number of copies:;Number of copies:;ru;;
HA01-8;Cook and chill;Cook and chill;ru;;
HA02-1;Cook and frozen;Cook and frozen;ru;;
HA03-4;Kosher;Kosher;ru;;
HA04-7;Pork free;Pork free;ru;;
HA05-0;Alcohol free;Alcohol free;ru;;
HA06-3;Diabetic meal;Diabetic meal;ru;;
HA07-6;Gluten free meal;Gluten free meal;ru;;
HA08-9;High fibre meal;High fibre meal;ru;;
HA09-2;Low calorie meal;Low calorie meal;ru;;
HA10-5;Low cholesterol/fat meal;Low cholesterol/fat meal;ru;;
HA11-8;Low protein meal;Low protein meal;ru;;
HA12-1;Low purine meal;Low purine meal;ru;;
